"EDAstro ID","EDSM ID",ID64,Name,X,Y,Z,"Sol Distance","Mass Code","Main Star Type","Date Added"
74498377,74536142,83760175483,"Flyoo Prao MQ-B d14-2",21770.2,-359.969,41150.3,46555.5,d,"K (Yellow-Orange) Star","2022-05-26 16:49:11"
74498436,74536201,118119913851,"Flyoo Prao MQ-B d14-3",21760.9,-366.375,41157.2,46557.3,d,"F (White) Star","2022-05-26 16:52:14"
74498469,74536238,152479652219,"Flyoo Prao MQ-B d14-4",21764.5,-364.062,41140.7,46544.4,d,"A (Blue-White) Star","2022-05-26 16:53:17"
74050132,74088801,122171404810,"Flyoo Prao MQ-C c1-0",22818.2,-381.469,39937,45997.6,c,"K (Yellow-Orange) Star","2022-05-01 13:22:07"
75584712,75621488,121902838274,"Flyoo Prao MQ-D c0",22673.9,-536.031,39922.4,45915.1,c,"K (Yellow-Orange) Star","2022-07-30 16:09:10"
58995044,59098336,7821672106072,"Flyoo Prao MQ-E a11-0",22856.9,-43.5,40007.2,46076.2,a,"Y (Brown dwarf) Star","2020-11-29 02:55:08"
71425604,71465077,967575168265,"Flyoo Prao MQ-E b31-0",22101.1,-150,40558.1,46189.2,b,"M (Red dwarf) Star","2022-01-07 08:46:09"
58947567,59049335,964354139281,"Flyoo Prao MQ-F b17-0",21867.1,-101.281,40269.4,45823.6,b,"M (Red dwarf) Star","2020-11-28 01:51:33"
63492402,63452238,976165168385,"Flyoo Prao MQ-G b30-0",22735,-142.219,40551.2,46489.8,b,"M (Red dwarf) Star","2021-03-11 20:08:57"
76569353,76615010,121903198922,"Flyoo Prao MQ-N c23-0",22656.8,-100.281,40897.4,46754.1,c,"K (Yellow-Orange) Star","2022-09-23 05:13:12"
68051045,68082998,395707331146,"Flyoo Prao MQ-P c8-1",22046.4,-135.562,40276.9,45916.1,c,"K (Yellow-Orange) Star","2021-08-09 18:25:11"
69622361,69631166,971870463073,"Flyoo Prao MQ-Q b11-0",22418.6,-63.125,40138.5,45974.9,b,"M (Red dwarf) Star","2021-10-16 17:49:56"
73081973,73137115,396244136602,"Flyoo Prao MQ-X c17-1",22338.1,-223.844,40661.4,46393.9,c,"K (Yellow-Orange) Star","2022-03-17 17:26:08"
67688380,67723172,978849523081,"Flyoo Prao MR-C b46-0",22935,-139.219,40878.9,46873.4,b,"M (Red dwarf) Star","2021-07-25 04:56:37"
64120293,64150615,15275628803,"Flyoo Prao MR-C d0",22827.9,-142.469,39896,45965.4,d,"F (White) Star","2021-03-29 07:12:45"
64120459,64150949,49635367171,"Flyoo Prao MR-C d1",22860.2,-140.031,39905.8,45990,d,"F (White) Star","2021-03-29 07:30:05"
54040891,54125727,83995105539,"Flyoo Prao MR-C d2",22864.1,-158.625,39918.5,46003,d,"A (Blue-White) Star","2020-07-03 21:04:21"
56589543,56684185,118354843907,"Flyoo Prao MR-C d3",22855.2,-135.312,39936.9,46014.5,d,"F (White) Star","2020-09-15 15:35:24"
64145012,64165715,152714582275,"Flyoo Prao MR-C d4",22862.2,-182.375,39896,45982.7,d,"G (White-Yellow) Star","2021-03-29 14:52:53"
64146396,64167433,187074320643,"Flyoo Prao MR-C d5",22857.5,-178.031,39945.6,46023.4,d,"F (White) Star","2021-03-29 15:32:28"
64146466,64167503,221434059011,"Flyoo Prao MR-C d6",22841.5,-145.625,39934.8,46005.9,d,"F (White) Star","2021-03-29 15:34:15"
64151421,64173693,255793797379,"Flyoo Prao MR-C d7",22837.2,-112.906,39918.1,45989.2,d,"A (Blue-White) Star","2021-03-29 19:48:25"
64151634,64173897,290153535747,"Flyoo Prao MR-C d8",22830.8,-132.875,39905.7,45975.3,d,"A (Blue-White) Star","2021-03-29 20:02:23"
53293585,53376997,122305524322,"Flyoo Prao MR-I c11-0",22897.4,-499.844,40379.8,46422.7,c,"M (Red dwarf) Star","2020-06-15 11:31:41"
74404990,74441755,963816809697,"Flyoo Prao MR-M b26-0",21817.5,-240.125,40460.5,45968.6,b,"M (Red dwarf) Star","2022-05-21 14:08:08"
64588492,64618087,15275465027,"Flyoo Prao MR-M d7-0",22829.1,-972.188,40546.9,46542.1,d,"K (Yellow-Orange giant) Star","2021-04-11 04:36:47"
73142448,73185897,972406809817,"Flyoo Prao MR-O b25-0",22458.3,-212.938,40441.6,46259.5,b,"M (Red dwarf) Star","2022-03-20 05:30:16"
76303149,76344520,122037121594,"Flyoo Prao MR-R c6-0",22754.1,-428.156,40177.3,46175.2,c,"K (Yellow-Orange) Star","2022-09-08 16:29:13"
75549786,75589146,15275546915,"Flyoo Prao MR-U d3-0",22816,-580.875,40228.8,46252.1,d,"A (Blue-White) Star","2022-07-28 17:12:11"
76401232,76448570,49635285283,"Flyoo Prao MR-U d3-1",22894.3,-512.812,40259,46316.3,d,"G (White-Yellow) Star","2022-09-13 21:44:14"
47552900,47625553,25308631451776,"Flyoo Prao MR-V a15-1",21875.3,-43.0625,40058.8,45642.5,a,"Y (Brown dwarf) Star","2020-01-14 00:34:54"
64942820,64965413,15208372507,"Flyoo Prao MR-V d2-0",22502.5,-898.906,40140,46026,d,"F (White) Star","2021-04-20 15:25:22"
66827577,66852898,969186108481,"Flyoo Prao MR-X b7-0",22231.6,-48.7812,40066.8,45821.3,b,"M (Red dwarf) Star","2021-06-18 00:18:28"
58494693,58599254,962206786729,"Flyoo Prao MS-A b20-0",21698.3,-60.6562,40332.6,45798.9,b,"M (Red dwarf) Star","2020-11-15 00:14:09"
72768135,72803862,15174949131,"Flyoo Prao MS-A d1-0",22348.4,-257.156,39989.6,45811.4,d,"G (White-Yellow) Star","2022-02-28 19:51:06"
72768154,72803886,49534687499,"Flyoo Prao MS-A d1-1",22410.3,-223.344,39987.1,45839.3,d,"A (Blue-White) Star","2022-02-28 19:52:08"
72768088,72803808,83894425867,"Flyoo Prao MS-A d1-2",22412.7,-214.719,39978.7,45833.1,d,"A (Blue-White) Star","2022-02-28 19:47:06"
61130947,61190152,118254164235,"Flyoo Prao MS-A d1-3",22363.1,-213.281,40031.4,45854.9,d,"F (White) Star","2021-01-18 06:55:25"
72768186,72803927,152613902603,"Flyoo Prao MS-A d1-4",22337.2,-217.25,40048.7,45857.4,d,"K (Yellow-Orange) Star","2022-02-28 19:55:08"
72768192,72803938,186973640971,"Flyoo Prao MS-A d1-5",22369.2,-204.844,40026.1,45853.2,d,"F (White) Star","2022-02-28 19:56:08"
72768205,72803952,221333379339,"Flyoo Prao MS-A d1-6",22387.9,-205.125,40046.2,45879.8,d,"F (White) Star","2022-02-28 19:57:08"
72768110,72803833,255693117707,"Flyoo Prao MS-A d1-7",22363.4,-248.125,39978.8,45809.2,d,"F (White) Star","2022-02-28 19:48:09"
75561826,75603947,15107774723,"Flyoo Prao MS-B d0",22020,-574.656,39905.3,45581.2,d,"G (White-Yellow) Star","2022-07-29 16:46:12"
75561872,75603997,49467513091,"Flyoo Prao MS-B d1",22017.9,-568.094,39900.1,45575.5,d,"F (White) Star","2022-07-29 16:50:09"
75561893,75604019,83827251459,"Flyoo Prao MS-B d2",22060.7,-538,39917.4,45610.9,d,"F (White) Star","2022-07-29 16:51:10"
73833825,73870816,15241959763,"Flyoo Prao MS-J d9-0",22678.1,-687.031,40742.4,46633.8,d,"F (White) Star","2022-04-21 16:49:08"
67239754,67271846,395170525794,"Flyoo Prao MS-K c11-1",21711.2,-35.6562,40379.4,45846.2,c,"K (Yellow-Orange) Star","2021-07-05 04:17:16"
63779691,63807278,15174785355,"Flyoo Prao MS-K d8-0",22341.2,-1051.28,40617.8,46368.6,d,"A (Blue-White) Star","2021-03-20 13:56:50"
75429374,75470129,121634435650,"Flyoo Prao MS-P c7-0",22518.9,-468,40216.3,46094.2,c,"K (Yellow-Orange) Star","2022-07-20 20:02:10"
52840640,52922968,975091098713,"Flyoo Prao MS-Q b10-0",22658.9,-243.562,40119.8,46076.9,b,"M (Red dwarf) Star","2020-06-02 21:47:32"
74552097,74587918,15242041651,"Flyoo Prao MS-R d5-0",22665.1,-266.594,40379.4,46306.3,d,"A (Blue-White) Star","2022-05-29 12:53:52"
74552068,74587884,49601780019,"Flyoo Prao MS-R d5-1",22662.8,-271.406,40381.7,46307.2,d,"F (White) Star","2022-05-29 12:52:14"
74552052,74587868,83961518387,"Flyoo Prao MS-R d5-2",22669.6,-333.469,40387.9,46316.4,d,"A (Blue-White) Star","2022-05-29 12:50:21"
74552040,74587853,118321256755,"Flyoo Prao MS-R d5-3",22686.7,-295.406,40415.4,46348.4,d,"A (Blue-White) Star","2022-05-29 12:49:40"
75337956,75379716,15174867243,"Flyoo Prao MS-S d4-0",22341.4,-658.25,40309,46091.1,d,"F (White) Star","2022-07-15 18:15:10"
73640805,73677168,49534605611,"Flyoo Prao MS-S d4-1",22414.6,-619.344,40336.3,46150,d,"A (Blue-White) Star","2022-04-13 12:23:08"
74763996,74802074,395438764714,"Flyoo Prao MS-T c19-1",21889.2,-287.625,40772.2,46277.3,c,"K (Yellow-Orange) Star","2022-06-11 04:12:10"
64219940,64238338,15107692835,"Flyoo Prao MS-T d3-0",22023.8,-973.094,40229.1,45873.5,d,"F (White) Star","2021-04-01 01:44:27"
75429396,75470161,121634599458,"Flyoo Prao MS-X c3-0",22519.9,-284.188,40080.5,45974.7,c,"K (Yellow-Orange) Star","2022-07-20 20:06:12"
72674627,72709846,122305852042,"Flyoo Prao MT-B c16-0",22934.1,-83.875,40586.8,46618.3,c,"K (Yellow-Orange) Star","2022-02-24 14:34:08"
54391238,54476734,397183758986,"Flyoo Prao MT-B c16-1",22916.4,-97.0938,40596.8,46618.4,c,"K (Yellow-Orange) Star","2020-07-13 01:15:20"
53629548,53713528,121232077322,"Flyoo Prao MT-D c1-0",22286.8,-106.656,39958.2,45753.4,c,"K (Yellow-Orange) Star","2020-06-23 04:57:16"
67462231,67493093,15275628907,"Flyoo Prao MT-F d12-0",22875.2,-106.156,41009.4,46958,d,"A (Blue-White) Star","2021-07-14 13:55:54"
67462517,67493384,49635367275,"Flyoo Prao MT-F d12-1",22867.4,-143.656,40957,46908.6,d,"G (White-Yellow) Star","2021-07-14 14:11:31"
54153508,54238498,83995105643,"Flyoo Prao MT-F d12-2",22837.7,-120.25,40994.8,46927.1,d,"K (Yellow-Orange) Star","2020-07-06 05:40:02"
67462903,67494217,118354844011,"Flyoo Prao MT-F d12-3",22848.9,-170.031,40989.2,46927.8,d,"F (White) Star","2021-07-14 14:31:24"
67463089,67494405,152714582379,"Flyoo Prao MT-F d12-4",22817.6,-150.469,40942.5,46871.7,d,"G (White-Yellow) Star","2021-07-14 14:43:08"
67463195,67494510,187074320747,"Flyoo Prao MT-F d12-5",22872.3,-134.875,40944.8,46900.3,d,"F (White) Star","2021-07-14 14:51:14"
67463227,67494544,221434059115,"Flyoo Prao MT-F d12-6",22882.8,-121.469,40942.1,46903,d,"F (White) Star","2021-07-14 14:53:19"
67462436,67493299,255793797483,"Flyoo Prao MT-F d12-7",22858.9,-136.125,40975,46920.1,d,"A (Blue-White) Star","2021-07-14 14:07:00"
67463326,67494648,290153535851,"Flyoo Prao MT-F d12-8",22823.4,-157.688,40997.3,46922.4,d,"A (Blue-White) Star","2021-07-14 14:59:28"
67463364,67494686,324513274219,"Flyoo Prao MT-F d12-9",22822.4,-173.656,40993.7,46918.8,d,"F (White) Star","2021-07-14 15:01:38"
75728127,75767701,15208454499,"Flyoo Prao MT-G d11-0",22502.2,-493.188,40856.2,46645.7,d,"G (White-Yellow) Star","2022-08-07 17:54:11"
75728226,75767806,49568192867,"Flyoo Prao MT-G d11-1",22519,-463.219,40905.8,46696.9,d,"F (White) Star","2022-08-07 17:57:11"
75728420,75768007,83927931235,"Flyoo Prao MT-G d11-2",22535.8,-450.625,40891,46692,d,"G (White-Yellow) Star","2022-08-07 18:03:09"
75728462,75768052,118287669603,"Flyoo Prao MT-G d11-3",22567.8,-434.25,40898.2,46713.5,d,"G (White-Yellow) Star","2022-08-07 18:04:11"
73902604,73944905,15141280091,"Flyoo Prao MT-H d10-0",22231.3,-787.531,40823.9,46491.3,d,"F (White) Star","2022-04-24 17:13:14"
63762183,63784499,15074105683,"Flyoo Prao MT-I d9-0",21905,-1080.12,40747.6,46274.9,d,"Neutron Star","2021-03-20 00:08:52"
53702178,53786264,963817399297,"Flyoo Prao MT-L b0",21828.7,-52.2188,39898.8,45479.7,b,"M (Red dwarf) Star","2020-06-25 00:41:04"
74549326,74584418,963816416353,"Flyoo Prao MT-N b11-0",21818.3,-360.031,40138.7,45686.8,b,"M (Red dwarf) Star","2022-05-29 09:43:14"
68018816,68045224,964890813777,"Flyoo Prao MT-O b39-0",21900.2,-164.531,40737.1,46251,b,"M (Red dwarf) Star","2021-08-08 11:35:59"
66286803,66314285,977775846857,"Flyoo Prao MT-O b53-0",22867.3,-118.031,41046.3,46986.5,b,"M (Red dwarf) Star","2021-05-30 15:48:29"
57729288,57829364,15208536387,"Flyoo Prao MT-O d7-0",22502.5,-104.438,40548.6,46374.1,d,"A (Blue-White) Star","2020-10-23 02:59:36"
57729347,57829425,49568274755,"Flyoo Prao MT-O d7-1",22535.3,-25.5312,40558.1,46398.3,d,"G (White-Yellow) Star","2020-10-23 03:05:27"
57755388,57853316,358805920067,"Flyoo Prao MT-O d7-10",22546.1,-53.9688,40547.3,46394.1,d,"A (Blue-White) Star","2020-10-23 22:01:29"
57729372,57829449,83928013123,"Flyoo Prao MT-O d7-2",22541.2,-31.9375,40559.3,46402.2,d,"G (White-Yellow) Star","2020-10-23 03:07:38"
57729397,57829473,118287751491,"Flyoo Prao MT-O d7-3",22511.6,-63.7812,40560.9,46389.3,d,"F (White) Star","2020-10-23 03:08:53"
57729448,57829528,152647489859,"Flyoo Prao MT-O d7-4",22504.8,-66.8125,40602.8,46422.6,d,"A (Blue-White) Star","2020-10-23 03:12:37"
57755132,57853112,187007228227,"Flyoo Prao MT-O d7-5",22504.9,-72.5312,40598,46418.5,d,"F (White) Star","2020-10-23 21:46:45"
57755204,57853179,221366966595,"Flyoo Prao MT-O d7-6",22509.6,-64,40605.8,46427.5,d,"G (White-Yellow) Star","2020-10-23 21:51:50"
57755226,57853198,255726704963,"Flyoo Prao MT-O d7-7",22542.1,-44.25,40559.9,46403.2,d,"G (White-Yellow) Star","2020-10-23 21:53:37"
57755253,57853223,290086443331,"Flyoo Prao MT-O d7-8",22518.3,-103.75,40595.9,46423.2,d,"F (White) Star","2020-10-23 21:55:57"
57755322,57853275,324446181699,"Flyoo Prao MT-O d7-9",22554.9,-36.0625,40539.1,46391.2,d,"G (White-Yellow) Star","2020-10-23 21:58:35"
74970302,75009840,15141361979,"Flyoo Prao MT-P d6-0",22187,-421.938,40468.4,46153.4,d,"G (White-Yellow) Star","2022-06-23 21:33:10"
74970361,75009905,49501100347,"Flyoo Prao MT-P d6-1",22197.6,-412.562,40469.1,46158.9,d,"A (Blue-White) Star","2022-06-23 21:40:11"
74970385,75009932,83860838715,"Flyoo Prao MT-P d6-2",22201.3,-377.969,40456.8,46149.6,d,"A (Blue-White) Star","2022-06-23 21:44:10"
74970395,75009942,118220577083,"Flyoo Prao MT-P d6-3",22245.5,-355,40483.8,46194.4,d,"F (White) Star","2022-06-23 21:45:11"
74970416,75009963,152580315451,"Flyoo Prao MT-P d6-4",22195.5,-418.844,40483.6,46170.8,d,"F (White) Star","2022-06-23 21:49:09"
73609373,73649167,15074187571,"Flyoo Prao MT-Q d5-0",21890.4,-701.375,40384.4,45941.1,d,"F (White) Star","2022-04-12 01:49:07"
73619288,73662027,49433925939,"Flyoo Prao MT-Q d5-1",21916.9,-703.781,40435.7,45998.8,d,"A (Blue-White) Star","2022-04-12 15:43:07"
72768779,72804576,1889529012,"Flyoo Prao MT-Q e5-0",22018.5,-173.719,40871.9,46425.8,e,"Neutron Star","2022-02-28 20:36:07"
74739182,74778105,122305688234,"Flyoo Prao MT-T c19-0",22917.7,-295.781,40744.3,46748.3,c,"K (Yellow-Orange) Star","2022-06-09 13:52:12"
47286917,47363669,122037121698,"Flyoo Prao MT-U c18-0",22736.7,-463.969,40698.6,46621.3,c,"K (Yellow-Orange) Star","2020-01-06 03:21:12"
75796086,75836924,121231913514,"Flyoo Prao MT-V c4-0",22257.7,-341.719,40099.4,45863.8,c,"K (Yellow-Orange) Star","2022-08-12 12:02:50"
68262997,68297689,963817137449,"Flyoo Prao MT-X b34-0",21822.8,-133.062,40635.5,46124.8,b,"M (Red dwarf) Star","2021-08-18 08:35:28"
75078663,75115348,15074269459,"Flyoo Prao MT-Y d1-0",21882.6,-297.875,40063,45650.6,d,"F (White) Star","2022-06-30 12:17:11"
75078711,75115380,49434007827,"Flyoo Prao MT-Y d1-1",21878.7,-313.438,40072.4,45657.1,d,"G (White-Yellow) Star","2022-06-30 12:19:11"
75078729,75115389,83793746195,"Flyoo Prao MT-Y d1-2",21862.6,-316.781,40067.2,45644.8,d,"A (Blue-White) Star","2022-06-30 12:20:12"
75078773,75115420,118153484563,"Flyoo Prao MT-Y d1-3",21918.5,-316.25,40087.9,45689.8,d,"A (Blue-White) Star","2022-06-30 12:23:09"
75078867,75115539,152513222931,"Flyoo Prao MT-Y d1-4",21862.2,-312.406,40070.4,45647.5,d,"F (White) Star","2022-06-30 12:33:10"
75078915,75115594,186872961299,"Flyoo Prao MT-Y d1-5",21913.6,-335.406,40094.3,45693.3,d,"A (Blue-White) Star","2022-06-30 12:38:10"
75078985,75115665,221232699667,"Flyoo Prao MT-Y d1-6",21932.2,-268.281,40124.5,45728.2,d,"F (White) Star","2022-06-30 12:44:09"
69601983,69635284,121634599562,"Flyoo Prao MU-A c16-0",22512.8,-298.812,40578.5,46406.1,c,"G (White-Yellow) Star","2021-10-16 16:44:09"
76111717,76158184,121366033026,"Flyoo Prao MU-B c15-0",22349.2,-439.719,40568.9,46319.7,c,"K (Yellow-Orange) Star","2022-08-28 18:03:21"
74270085,74305509,971870397481,"Flyoo Prao MU-C b5-0",22419.9,-79.3438,39998.1,45853.1,b,"M (Red dwarf) Star","2022-05-13 15:58:10"
75289582,75327250,121097466490,"Flyoo Prao MU-C c14-0",22178.5,-623.5,40496.6,46176.3,c,"K (Yellow-Orange) Star","2022-07-12 14:04:13"
72843619,72879110,15174949235,"Flyoo Prao MU-D d13-0",22349.5,-251.875,41024.3,46717.8,d,"A (Blue-White) Star","2022-03-04 17:59:06"
72843659,72879154,49534687603,"Flyoo Prao MU-D d13-1",22351.8,-263.219,41028.6,46722.7,d,"A (Blue-White) Star","2022-03-04 18:03:07"
57790659,57890183,83894425971,"Flyoo Prao MU-D d13-2",22354.1,-256.531,41033.9,46728.5,d,"A (Blue-White) Star","2020-10-24 23:55:30"
72843717,72879219,118254164339,"Flyoo Prao MU-D d13-3",22346.2,-256.469,41034.2,46725,d,"F (White) Star","2022-03-04 18:06:07"
72843738,72879242,152613902707,"Flyoo Prao MU-D d13-4",22349.1,-257.844,41029.5,46722.3,d,"F (White) Star","2022-03-04 18:08:07"
72843753,72879258,186973641075,"Flyoo Prao MU-D d13-5",22365.6,-227.656,41045.3,46743.9,d,"F (White) Star","2022-03-04 18:09:07"
72843775,72879268,221333379443,"Flyoo Prao MU-D d13-6",22359.4,-230.688,41051,46745.9,d,"F (White) Star","2022-03-04 18:11:06"
75549742,75589102,15107774827,"Flyoo Prao MU-E d12-0",22067.6,-578.781,40991.2,46557.4,d,"A (Blue-White) Star","2022-07-28 17:09:09"
76177956,76221401,49467513195,"Flyoo Prao MU-E d12-1",22061.6,-580.75,40984.5,46548.7,d,"G (White-Yellow) Star","2022-09-01 14:52:14"
76178053,76221513,83827251563,"Flyoo Prao MU-E d12-2",22075.5,-534.062,40967.4,46539.7,d,"G (White-Yellow) Star","2022-09-01 15:02:12"
75163640,75204136,15040600419,"Flyoo Prao MU-F d11-0",21708.6,-900.281,40869.4,46285.9,d,"G (White-Yellow) Star","2022-07-05 11:43:12"
75163656,75204152,49400338787,"Flyoo Prao MU-F d11-1",21704.4,-899.188,40876.4,46290,d,"A (Blue-White) Star","2022-07-05 11:44:11"
67343175,67372450,964354139489,"Flyoo Prao MU-L b41-0",21860.6,-101.219,40775.7,46266.1,b,"M (Red dwarf) Star","2021-07-09 13:38:57"
70925930,70961601,15107856715,"Flyoo Prao MU-M d8-0",22019.2,-173.844,40616.2,46201.2,d,"F (White) Star","2021-12-17 18:42:15"
70925952,70961621,49467595083,"Flyoo Prao MU-M d8-1",22028.2,-170.531,40622.1,46210.6,d,"G (White-Yellow) Star","2021-12-17 18:44:07"
70945187,70975398,358705240395,"Flyoo Prao MU-M d8-10",22037,-120.125,40642.7,46232.8,d,"A (Blue-White) Star","2021-12-18 11:00:08"
70945225,70975434,393064978763,"Flyoo Prao MU-M d8-11",22027.7,-138.844,40640.3,46226.3,d,"G (White-Yellow) Star","2021-12-18 11:02:08"
43717572,43785327,427424717131,"Flyoo Prao MU-M d8-12",22084.8,-108.469,40639.2,46252.5,d,"F (White) Star","2019-09-08 23:29:12"
70925974,70961648,83827333451,"Flyoo Prao MU-M d8-2",22015.6,-166,40625.8,46207.9,d,"F (White) Star","2021-12-17 18:45:09"
70925986,70961658,118187071819,"Flyoo Prao MU-M d8-3",22021.5,-163.5,40626.9,46211.7,d,"K (Yellow-Orange) Star","2021-12-17 18:46:10"
70926022,70961695,152546810187,"Flyoo Prao MU-M d8-4",22024.6,-150.781,40639.7,46224.3,d,"F (White) Star","2021-12-17 18:48:06"
70926043,70961716,186906548555,"Flyoo Prao MU-M d8-5",22024.1,-148.75,40647.9,46231.3,d,"A (Blue-White) Star","2021-12-17 18:49:07"
70926054,70961731,221266286923,"Flyoo Prao MU-M d8-6",22020,-171.969,40634.3,46217.5,d,"F (White) Star","2021-12-17 18:50:07"
70926068,70961746,255626025291,"Flyoo Prao MU-M d8-7",22025.2,-166.75,40622.7,46209.7,d,"G (White-Yellow) Star","2021-12-17 18:51:09"
70945078,70975283,289985763659,"Flyoo Prao MU-M d8-8",22051.7,-179.781,40645.3,46242.3,d,"F (White) Star","2021-12-18 10:54:12"
70945117,70975322,324345502027,"Flyoo Prao MU-M d8-9",22035.7,-182.219,40632.1,46223,d,"G (White-Yellow) Star","2021-12-18 10:56:10"
75913419,75954145,15040682307,"Flyoo Prao MU-N d7-0",21708.7,-497.781,40538.1,45987.5,d,"G (White-Yellow) Star","2022-08-18 15:52:10"
75913516,75954246,49400420675,"Flyoo Prao MU-N d7-1",21773.2,-450.219,40557.5,46034.7,d,"A (Blue-White) Star","2022-08-18 15:57:13"
75913490,75954219,83760159043,"Flyoo Prao MU-N d7-2",21757.2,-448.312,40551.9,46022.1,d,"G (White-Yellow) Star","2022-08-18 15:55:16"
75914053,75954875,118119897411,"Flyoo Prao MU-N d7-3",21766.3,-449.844,40561.2,46034.6,d,"G (White-Yellow) Star","2022-08-18 16:25:11"
75914109,75954968,152479635779,"Flyoo Prao MU-N d7-4",21759.7,-447.438,40567,46036.6,d,"A (Blue-White) Star","2022-08-18 16:28:09"
67986330,68014966,122171568826,"Flyoo Prao MU-Q c21-0",22830.9,-154.812,40819.6,46770.8,c,"K (Yellow-Orange) Star","2021-08-07 12:49:09"
69299921,69345638,7825967073880,"Flyoo Prao MU-V a70-0",22896.6,-44.5312,40645.7,46651.1,a,"Y (Brown dwarf) Star","2021-10-02 00:58:51"
58770868,58872867,15040764195,"Flyoo Prao MU-V d3-0",21716.5,-80.125,40279,45760.4,d,"F (White) Star","2020-11-23 01:01:56"
58770884,58872887,49400502563,"Flyoo Prao MU-V d3-1",21773.7,-65.2188,40259.2,45770.1,d,"F (White) Star","2020-11-23 01:03:31"
58833141,58942820,358638147875,"Flyoo Prao MU-V d3-10",21701.8,-80.4688,40262.8,45739.1,d,"F (White) Star","2020-11-25 02:36:16"
58833151,58942834,392997886243,"Flyoo Prao MU-V d3-11",21706.8,-73.875,40247.5,45728.1,d,"A (Blue-White) Star","2020-11-25 02:37:54"
58833161,58942844,427357624611,"Flyoo Prao MU-V d3-12",21701.2,-71,40240.4,45719.1,d,"F (White) Star","2020-11-25 02:39:00"
58833171,58942856,461717362979,"Flyoo Prao MU-V d3-13",21700.9,-87.5,40225.8,45706.2,d,"F (White) Star","2020-11-25 02:40:16"
58833241,58942948,496077101347,"Flyoo Prao MU-V d3-14",21714,-100.062,40228.9,45715.1,d,"F (White) Star","2020-11-25 02:50:46"
58770900,58872904,83760240931,"Flyoo Prao MU-V d3-2",21769.1,-82.4688,40253.4,45762.8,d,"G (White-Yellow) Star","2020-11-23 01:05:49"
58770961,58872967,118119979299,"Flyoo Prao MU-V d3-3",21713.3,-41.6875,40275,45755.3,d,"A (Blue-White) Star","2020-11-23 01:12:50"
58771039,58873047,152479717667,"Flyoo Prao MU-V d3-4",21699.8,-50.5625,40264.6,45739.8,d,"A (Blue-White) Star","2020-11-23 01:17:36"
51236938,51316469,186839456035,"Flyoo Prao MU-V d3-5",21720.2,-102.094,40263.8,45748.8,d,"F (White) Star","2020-04-19 15:21:58"
58831558,58940691,221199194403,"Flyoo Prao MU-V d3-6",21729.7,-96.25,40283.5,45770.6,d,"A (Blue-White) Star","2020-11-25 00:13:27"
58831685,58940843,255558932771,"Flyoo Prao MU-V d3-7",21717.4,-97.375,40272.2,45754.8,d,"F (White) Star","2020-11-25 00:22:02"
58882420,58942166,289918671139,"Flyoo Prao MU-V d3-8",21725.6,-85.2188,40265.9,45753.1,d,"F (White) Star","2020-11-25 06:37:11"
58832840,58942176,324278409507,"Flyoo Prao MU-V d3-9",21716.5,-91.5625,40270.6,45753,d,"F (White) Star","2020-11-25 02:03:54"
68044271,68074830,7806639851744,"Flyoo Prao MV-A a27-0",22721.7,-27.875,40181.2,46160.6,a,"Y (Brown dwarf) Star","2021-08-09 12:32:35"
64830879,64867405,15074269563,"Flyoo Prao MV-B d14-0",21856.8,-337.031,41104.7,46555.7,d,"F (White) Star","2021-04-18 04:38:03"
64830924,64867451,49434007931,"Flyoo Prao MV-B d14-1",21867.4,-338.906,41100.8,46557.2,d,"F (White) Star","2021-04-18 04:40:04"
64831000,64867531,83793746299,"Flyoo Prao MV-B d14-2",21870.5,-326.594,41105.9,46563.1,d,"F (White) Star","2021-04-18 04:44:01"
64831018,64867549,118153484667,"Flyoo Prao MV-B d14-3",21857.6,-304.969,41162.7,46607,d,"F (White) Star","2021-04-18 04:45:00"
64831038,64867569,152513223035,"Flyoo Prao MV-B d14-4",21857.7,-306.75,41158.1,46603,d,"A (Blue-White) Star","2021-04-18 04:45:49"
64831059,64867591,186872961403,"Flyoo Prao MV-B d14-5",21869.3,-311.281,41145.2,46597.1,d,"G (White-Yellow) Star","2021-04-18 04:46:39"
53629109,53713100,7789459851360,"Flyoo Prao MV-C a12-0",22557.1,-42.5,40015.9,45935.8,a,"T (Brown dwarf) Star","2020-06-23 04:24:01"
60553819,60666613,977775715361,"Flyoo Prao MV-D b4-0",22859.1,-153.5,39980.8,46054.6,b,"M (Red dwarf) Star","2021-01-03 04:42:26"
65542087,65573420,973481075849,"Flyoo Prao MV-H b16-0",22542.7,-45.0312,40237.8,46122.2,b,"M (Red dwarf) Star","2021-05-07 14:33:02"
75352999,75390895,120426377818,"Flyoo Prao MV-J c10-0",21786.9,-605.406,40336.4,45848.2,c,"K (Yellow-Orange) Star","2022-07-16 10:34:08"
56681386,56777839,3162840654953,"Flyoo Prao MV-O b12-1",21819.7,-60.4375,40162.8,45707.2,b,"M (Red dwarf) Star","2020-09-18 21:14:43"
72922027,72957181,396646789826,"Flyoo Prao MV-O c22-1",22575.5,-203.906,40871.6,46692.4,c,"K (Yellow-Orange) Star","2022-03-08 22:48:06"
65472572,65499576,7712150439968,"Flyoo Prao MV-Q a4-0",21836.8,-42.9062,39935,45515.4,a,"T (Brown dwarf) Star","2021-05-05 10:59:59"
